video_id	sentence_id	text	label	start	end	speaker
AOGW6M2fHA8	AOGW6M2fHA8_0_44	it's raining today it will rain tomorrow	0	791.241	793.724	1
AOGW6M2fHA8	AOGW6M2fHA8_0_45	say these are collocations they're just groups of words that are always set together what are some things people say about book with the word book about it or use it with it what do they say the book is on the table the book is on the	0	810.348	828.539	0
AOGW6M2fHA8	AOGW6M2fHA8_0_46	so there are lots of	0	854.301	856.125	1
AOGW6M2fHA8	AOGW6M2fHA8_0_47	there are lots of books in your	0	859.611	861.114	0
AOGW6M2fHA8	AOGW6M2fHA8_0_48	keep your books there are	0	870.607	873.93	1
AOGW6M2fHA8	AOGW6M2fHA8_0_49	there are lots of books on my almira is it	0	875.214	882.857	0
AOGW6M2fHA8	AOGW6M2fHA8_0_50	put it in the chat	0	889.15	889.992	0
AOGW6M2fHA8	AOGW6M2fHA8_0_51	i'll translate oh our time	0	897.539	898.984	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_0	i'm doing well and what about you	0	6.124	8.088	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_1	never mentioned when it's scheduled so i was like	0	25.112	28.197	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_2	else from india are you	0	37.666	38.948	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_3	kolkata have you heard of kolkata so i really live in kolkata	0	45.283	50.254	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_4	i have been in india before i'm not	0	53.665	56.212	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_5	found this idea so interesting you know making videos and people from all over the world could	0	93.078	98.166	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_6	more than one year and you said you	0	126.824	128.366	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_7	uploaded several videos of science maths and all now i mostly upload	0	138.794	143.46	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_8	it's different in states but from	0	152.244	153.708	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_9	might find it elsewhere in west bengal there are mostly bengali medium schools and english medium schools so i	0	177.149	183.649	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_10	because you've always uh do	0	187.903	189.549	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_11	is bengali i naturally speak bengali everywhere only at school i speak in english because we have to there and did you choose to do english medium or was it	0	193.504	204.221	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_12	it was just more convenient in the	0	206.022	207.186	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_13	like that my parents always wanted to make	0	209.111	212.079	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_14	still going to be in	0	223.876	224.797	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_15	i think is there might be a language possibilities but you know most english is an	0	225.358	231.068	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_16	and when you study an english medium you still have your bengali	0	250.407	255.17	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_17	do have we have first	0	256.972	258.192	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_18	fine then what grade are	0	264.792	266.155	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_19	get it sorry do you guys have o levels	0	279.041	281.303	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_20	i don't know i've never	0	283.005	283.766	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_21	kind of exams do you	0	285.047	285.848	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_22	that that uh uh you know in class	0	289.429	291.891	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_23	to study and that would how do i say form a path for our university you know	0	333.141	337.673	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_24	read all the subjects after ten from eleven you get to	0	348.342	352.937	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_25	by all the subjects what	0	354.562	356.823	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_26	need to study science like biology physics chemistry and all those	0	363.788	366.971	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_27	choice of like up to ten it's only after ten you can choose something	0	372.894	377.92	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_28	an eleven and you mentioned year thirteen we don't	0	454.81	457.454	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_29	you said that's the one where you choose for your university	0	472.702	475.949	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_30	that in science you have the	0	483.005	484.309	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_31	i think those are the three main and you can't from what my mother and my father's told me you can't mix it up like it depends on what school you get in uh in your o levels and then it depends on the point system so if you've got high points you have access to all of them you know and if you get like low points you only get access to arts or something like that so yeah	0	535.849	557.387	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_32	like that but then again i would	0	560.959	562.962	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_33	have the freedom to still choose but isn't	0	574.533	576.777	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_34	if you want to like you	0	580.329	581.432	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_35	yeah yeah what about you you said you're in grade ten	0	587.209	591.139	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_36	oh they are the next	0	598.695	599.978	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_37	next march what is the	0	602.122	603.384	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_38	you just started right and how do you feel	0	609.721	613.66	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_39	mean you know not pressurized i'd say everyone is like tensed about everything but i don't really feel that much	0	622.339	627.598	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_40	my a-levels and the one during o-levels i didn't feel the pressure at the	0	647.674	653.367	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_41	want to say well i have i think in	0	697.781	699.988	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_42	think i need math it's psychology we look at the uh you know behavior of the mind how it works sounds	0	733.305	739.234	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_43	don't you need maths and	0	743.02	743.942	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_44	to do an extra course in maths and then i come to university i have had maths every single year it's like maths mathematics haunts me despite how much i want to leave it behind it just comes and follows me but it's good that you enjoy master master is a good skill to have you know what do you	0	758.921	775.617	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_45	out later i guess in class eleven when i	0	779.145	781.568	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_46	kind of like the life	0	789.625	790.649	1
Ao2IHVjTAzI	Ao2IHVjTAzI_0_47	was great talking to you it was very short there the time went by nice	0	807.086	810.331	0
Ao2IHVjTAzI	Ao2IHVjTAzI_0_48	yeah same here have a nice day	0	811.853	813.375	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_0	my gosh it's been so long since we've seen each	0	4.272	6.975	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_1	yeah it's been like five	0	7.315	9.256	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_2	great to see you again	0	12.546	13.707	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_3	i've been really nice and	0	16.17	18.733	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_4	much but so we haven't seen you in	0	38.196	41.441	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_5	have happened i was in class eight probably at that time when i talked with you but right now	0	47.402	56.015	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_6	congratulations how has it been for you	0	58.998	61.764	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_7	been nice and that time	0	63.207	64.51	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_8	oh really you're back at school now that's so nice i think that's the purpose of school right is	0	68.018	76.535	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_9	school i would say like you know we are like the seniors of our school like nine ten and eleven twelve are the seniors so i feel pretty nice sometimes all of them are uh uh i mean like	0	88.52	102.41	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_10	i bet i found high school much more difficult than i found university if you	0	116.869	123.215	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_11	you had your youtube channel and you	0	134.876	137.36	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_12	now and i have been also making different type	0	143.711	146.153	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_13	so i'm glad that you're still doing that that's wonderful and tell me about you have you changed at all do you	0	170.254	177.708	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_14	really i think i haven't changed a lot because everything was almost the same like i changed before	0	186.597	192.85	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_15	you were more childlike before so	0	206.745	208.711	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_16	the thing happened that my mother suffered from	0	215.142	217.63	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_17	my goodness i'm so sorry that's a hard thing	0	248.44	252.002	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_18	incredibly heartbreaking so how is your mom	0	258.599	262.767	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_19	through experiences like watching your parents be the ones who are hurt usually it's the other way around right your parents watch you get hurt so then they nurture you but i think anyone would change from that like i think you would have to grow up mentally in order	0	275.593	297.139	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_20	that you're in a different grade or do you have the same	0	307.983	310.249	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_21	also changed you know like before the lockdown we used to always play around and you know but right now we are adults i would say so we have all have grown so our actual mentality everything is the same whatever we think about is the same so i don't think	0	313.282	330.558	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_22	they're good friends you should not change them and i would definitely say that you guys are	0	334.735	339.483	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_23	school now like you just	0	362.683	364.205	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_24	yeah when did you start that	0	370.66	372.043	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_25	session starts from april and	0	373.345	375.269	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_26	april oh it just finished	0	378.268	380.596	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_27	when are you going into	0	391.293	394.75	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_28	now until next year are you in school so you so from march and april you started	0	402.995	412.458	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_29	my gosh like that is the fastest	0	428.181	429.704	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_30	there like what's the grade like there it's um	0	437.979	442.182	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_31	the same grade for so our our education system	0	445.266	449.66	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_32	okay so here it is	0	485.535	486.9	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_33	that's right and breaks in	0	494.145	495.65	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_34	one month holiday we get like entire year you have to go to school	0	504.459	509.509	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_35	weekends off and we get some vacations like holidays christmas summer holidays so there's always a break in between in may until september you get a break of school so you get to play sports or go camping or whatever you'd like with your family so it's really nice when you're	0	516.411	538.61	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_36	entire day from april to april like the entire year you have to go	0	545.088	550.038	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_37	you know sometimes i get envious of people who are still in school because i wish	0	554.209	559.806	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_38	all the time like now our summer vacation is going on so it's like	0	594.865	599.669	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_39	young i didn't appreciate it when i was young i think i would always uh get up and i was like i need to do this and i need to do that and now i i	0	629.471	638.85	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_40	oh i just didn't see	0	655.623	656.925	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_41	they they're seeing someone and practicing that's the point right um and so how	0	671.243	677.107	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_42	lot especially my confidence like when i see the recordings of my older	0	681.262	686.361	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_43	it just takes a lot of practice and a lot of believing in yourself it's not easy to learn a new language especially	0	694.191	702.467	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_44	so what do you have	0	727.522	728.685	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_45	basically nothing we were planning to go somewhere like visit a problem a tourist destination but it unfortunately got cancelled because the we got the news that it was heavily raining there and you know something like that so yes	0	733.059	747.487	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_46	how much homework do you	0	760.993	761.914	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_47	subjects you need to make projects	0	764.365	766.209	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_48	you know a few minutes	0	773.288	775.853	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_49	know i don't know but i	0	803.175	805.376	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_50	because i think you're always going to feel that laziness where you're like i just want to sleep and watch	0	828.959	834.067	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_51	because i haven't really seen	0	848.445	850.011	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_52	the future or in the past yes right that was	0	867.875	872.245	0
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_53	take care and enjoy your holidays and	0	888.778	890.943	1
Ar_EuNcd3Ow	Ar_EuNcd3Ow_0_54	so nice to see you again i hope we talk	0	893.409	897.088	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_0	happy morning regini boma after a long time	0	1.954	4.961	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_1	i'm great as always as always how are you how are	0	12.791	18.221	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_2	yeah i went out with my friends and we visited some places	0	28.976	33.126	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_3	first of all before we start	0	37.673	39.657	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_4	you checked my youtube channel	0	43.707	45.09	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_5	that was awesome you're doing a good job	0	47.586	51.292	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_6	one pressurize me like do this and do this i want my	0	85.212	89.296	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_7	what should be my content for my next video how do	0	113.255	116.381	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_8	it's about only conversation that i do on clappingo and i got some free sessions also from other platforms as a bonus so we they have visited my channel that's why and second thing is i i whenever i go somewhere i feel like people are unable to speak in english especially in rajasthan and even two or three friends of mine who suggested me like you are doing good job because there are a lot of people even in office even in workplace they can't speak english they can't even write good good english so that's why i just think like i have to start something new now i'm planning on that i make notes about what comes in my	0	128.283	169.867	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_9	you do the editing posting	0	188.568	190.333	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_10	what app are you using	0	192.279	194.758	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_11	what app are you using for this video	0	197.16	199.302	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_12	kinemaster how did you learn that self-study you're	0	202.327	205.333	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_13	we can learn everything on	0	207.358	208.38	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_14	your channel did you get any job offers did you offer you a job hey rajni why don't we join our platform as a tutor as a coach no no so	0	212.677	224.835	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_15	don't you try why don't	0	231.178	232.919	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_16	for that you are the most	0	240.055	241.979	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_17	depends on the tutor also i think	0	245.686	247.189	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_18	have the potential you should apply for a coach position in clappingo and we have hundreds of platforms you can do that you can are you confident of course on a zero to ten scale how confident are you eight nine nine points i think eight to ten more than enough more than enough so what's your resolution for new year the twenty-third do you believe in resolutions or you go random	0	249.125	279.666	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_19	youtube three things in my mind i	0	289.831	291.813	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_20	catching up why is it catching up like girls they want to dance for korean songs korean music so why that trend	0	310.591	320.51	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_21	are following them a lot and that's why the face and the charm in that i think	0	326.559	333.292	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_22	talking is not only just expressing or articulating through words you can use your body language your facial expressions your smile your giggles your shrugs	0	372.927	383.308	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_23	is because of your energy	0	389.201	390.803	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_24	into exercising or you know	0	403.344	406.686	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_25	i'm not able to consistently like	0	412.789	415.094	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_26	do yoga i'm walking and sometimes i do like	0	443.246	446.873	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_27	who are followers here i	0	474.203	475.807	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_28	youtube so any other things you want to achieve or do you have	0	489.184	495.413	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_29	such list and have you checked	0	503.062	505.105	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_30	what i want to do then i switched on everything and	0	523.331	525.916	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_31	read a lot of books first and i need to watch a lot of podcasts so that are the things and the magician is one of	0	546.76	555.275	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_32	it consistent anything any skill or whatever you do consistency is most important thing no you may do it for one day do it for then you skip it	0	559.321	570.408	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_33	to fifteen push-ups one day and	0	616.087	618.389	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_34	to the key so you are into teaching or coaching people or helping people to rather improve their spoken or communicative english so what are the methods will you	0	625.716	639.82	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_35	is like whenever you read a book	0	653.044	654.631	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_36	clean minutes half an hour	0	667.527	668.829	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_37	because if you read consistently one page every day then they that will make a lot of friends at the end of the month you will see the difference in your communication that is one thing and second is listening listen one podcast many times that what i follow like many times not a single time and then like of the word they used in	0	676.442	698.04	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_38	become a full-time youtuber would you	0	749.245	751.387	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_39	you can speak hindi and what rajasthani what else	0	766.438	769.962	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_40	i can speak punjabi too	0	772.932	774.055	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_41	do you manage your time what is	0	795.846	798.509	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_42	whenever like you are going or doing your like washing clothes or eating food whenever like it's just simple listening now	0	810.231	820.149	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_43	much i have to do that i have to do this it will automatically come to you that you will get the time for	0	831.134	837.686	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_44	because i love to do	0	839.312	840.315	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_45	the time you are indoors you spend	0	848.233	850.718	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_46	don't have much downtime on social media how much time you spend on social	0	857.282	862.716	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_47	i learn a lot from	0	868.868	870.19	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_48	on facebook insta wasting time that you have to reduce we call it a downtime on social	0	875.456	882.203	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_49	in my college now i know what	0	884.668	886.452	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_50	your parents and your siblings	0	898.621	900.483	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_51	live in a pg in	0	900.563	901.683	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_52	oh you are in a	0	902.504	903.524	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_53	i visited in october i think	0	907.228	909.457	0
B6tvTXFkVGQ	B6tvTXFkVGQ_0_54	you you know there is a lot of changes lot of changes in you how come really really i'm surprised i'm	0	917.576	925.244	1
B6tvTXFkVGQ	B6tvTXFkVGQ_0_55	i think i love this while talking with different people especially the	0	942.475	946.209	0
